inchikey,validated,pAct_pre,n_pre,n_undated
MJTGBGFLMDUFKD-UHFFFAOYSA-N,1,,0,0
GFSSZVCGIUBLNI-VWLOTQADSA-N,1,,0,0
WRIZBYRNLDZPMG-UHFFFAOYSA-N,1,,0,0
ZJZRPZBCQDGSLP-UHFFFAOYSA-N,1,,0,0
WALMTRXCDOAKGA-FPOVZHCZSA-N,1,,0,0
ISELLYVTONRQOI-AQYVVDRMSA-N,1,7.275478372881437,1,0
CPTTYKNXUVQTGN-UHFFFAOYSA-N,1,7.27273000751759,2,0
MGMRTFVVFOMBEF-UHFFFAOYSA-N,1,,0,0
HDJYJCCQWSDIIV-RDJZCZTQSA-N,1,,0,0
UHSHPGFICACACL-KSSFIOAISA-N,1,,0,0
LAJYORAVGPKORL-KSSFIOAISA-N,1,,0,0
SQGAQLIHLZSUNB-UHFFFAOYSA-N,1,,0,0
GOLAHDQVVNCLCU-APWZRJJASA-N,1,,0,0
VFSAAGKCBXDENJ-KESTWPANSA-N,1,7.2699448476245,1,0
FKYWQYRHUAFYJR-UHFFFAOYSA-N,1,7.268815977238738,2,0
XGQOITWDCFSJIH-UHFFFAOYSA-N,1,,0,0
FSYXFKAGLZZMPT-BURBDGKISA-N,1,7.268250116472736,1,0
ONUMGROJBFLQKF-UHFFFAOYSA-N,1,7.267606240177031,1,0
HVNIAEADLPQYLQ-UHFFFAOYSA-N,1,7.267606240177031,1,0
PGTJGPUZZYVGHY-UHFFFAOYSA-N,1,,0,0
NLTDKVOJLVQOQL-UHFFFAOYSA-N,1,,0,0
WXUKVMDDBRUFBU-UHFFFAOYSA-N,1,,0,0
SNZALFBBQUAUPG-UHFFFAOYSA-N,1,,0,0
XNUNIHJOMFCFRQ-LIRRHRJNSA-N,1,7.267011315857088,4,0
HQDIIIDLDYDDHJ-UHFFFAOYSA-N,1,,0,0
XZUUIMQQOCYISH-UHFFFAOYSA-N,1,,0,0
PAPJLFSOPBIPIF-OWOJBTEDSA-N,1,7.2636034977233574,1,0
JKYLHNIPTDCTPH-UHFFFAOYSA-N,1,7.2636034977233574,1,0
PWWITWFCENNJEP-AWEZNQCLSA-N,1,7.263256514967716,2,0
DTLGJDYEVFKDLJ-CQSZACIVSA-N,1,7.262807357295262,1,0
UXVSPCRUHCDGHS-UHFFFAOYSA-N,1,,0,0
JYECEDKUXBIHSW-AREMUKBSSA-N,1,,0,0
JSYJUUGAOMCCSL-UHFFFAOYSA-N,1,,0,0
IEMJYQZKJFERDW-UHFFFAOYSA-N,1,7.26003230324049,1,0
ZRYSIPZYVQINMW-RUCARUNLSA-N,1,5.219999701663429,1,0
IPDRYXQVFVABAP-UHFFFAOYSA-N,1,7.26003230324049,1,0
PQPMBLYTIZGFII-YJBOKZPZSA-N,1,,0,0
CZJDTJSRJBOOFX-UHFFFAOYSA-N,1,,0,0
WERKEUPGJIAGPV-UHFFFAOYSA-N,1,7.259834806873123,2,0
SWKDCCLYHAYMLD-UHFFFAOYSA-N,1,7.259637310505756,1,0
ACYCBNFGNBHQEP-YHBQERECSA-N,1,7.259637310505756,2,0
XOZBPBSXMJMBOL-MEMLXQNLSA-N,1,7.259637310505756,1,0
PAUUPYPPPJQSIG-ZRZAMGCNSA-N,1,7.259637310505756,1,0
ZXXQVMFRALHHSH-UHFFFAOYSA-N,1,7.259637310505756,1,0
VIYCCCHLLWDXDN-UHFFFAOYSA-N,1,7.259637310505756,1,0
PVEJYMIAJKGDRP-UHFFFAOYSA-N,1,,0,0
SOZCVVWRGJYGHC-UHFFFAOYSA-N,1,,0,0
MIVAZVMVBOSSKJ-MTIDIVMFSA-N,1,,0,0
GRKTUJHEOMEDNE-UHFFFAOYSA-N,1,,0,0
SCKHCLFYZXFDJH-UHFFFAOYSA-N,1,,0,0
VEBQEHGUGKKUOT-VWLOTQADSA-N,1,,0,0
VEBQEHGUGKKUOT-RUZDIDTESA-N,1,,0,0
RZSHFCXTABKGFJ-UHFFFAOYSA-N,1,,0,0
JKPCONACWVPLNW-UHFFFAOYSA-N,1,,0,0
JKPCONACWVPLNW-HHHXNRCGSA-N,1,,0,0
HSGAHVKGLOLDHR-UHFFFAOYSA-N,1,,0,0
HSGAHVKGLOLDHR-AREMUKBSSA-N,1,,0,0
VEYAYVOBXSQKIA-UHFFFAOYSA-N,1,,0,0
HGYYBTRTDOMMDM-UHFFFAOYSA-N,1,,0,0
RAQKLUQZTRKYLU-UHFFFAOYSA-N,1,,0,0
DEILXCRBROIOGW-UHFFFAOYSA-N,1,,0,0
MCEJQEMDOAWBEA-UHFFFAOYSA-N,1,,0,0
NQXRCMHCRMNYIV-UHFFFAOYSA-N,1,,0,0
PGYRASIORQQZOM-UHFFFAOYSA-N,1,,0,0
ZADCJXAZJMBEPI-UHFFFAOYSA-N,1,,0,0
CJCHZXCLUYLXJM-UHFFFAOYSA-N,1,,0,0
JBVFOIKUFJIXQZ-UHFFFAOYSA-N,1,7.258849116388278,2,0
CYMMDQPIVHDAPZ-UHFFFAOYSA-N,1,7.2588484011482155,1,0
NBGVZXIBORQZMS-LJQANCHMSA-N,1,7.257646555698946,2,0
DVOOPMVLADILTK-SNAWJCMRSA-N,1,7.257274868695301,1,0
BYGFRAXTFHIMHT-WGSAOQKQSA-N,1,7.257117828562727,1,0
LKMYYERAFNDIAS-CEMLEFRQSA-N,1,7.256255121407539,1,0
PSFOXKHONDMYHK-LJQANCHMSA-N,1,7.255707016877324,1,0
HWJXQZBZKJYOMP-UHFFFAOYSA-N,1,7.255368192571363,2,0
QQKKMLCPOLDCOH-OXQOHEQNSA-N,1,7.251811972993799,1,0
FDRALTFJSNMYQH-UHFFFAOYSA-N,1,7.251811972993799,1,0
LCBLLUUMVDTFHY-UHFFFAOYSA-N,1,7.251811972993799,1,0
BATHQYAQIQGDNM-UHFFFAOYSA-N,1,7.251811972993799,1,0
APMOACCZLSVUQN-MDZDMXLPSA-N,1,7.251811972993799,1,0
KKOAHOJCVVPWLC-UHFFFAOYSA-N,1,7.251811972993799,1,0
FFITVORVMLXMEI-UHFFFAOYSA-N,1,,0,0
HGMFNQHREUMSGP-UHFFFAOYSA-N,1,,0,0
PTUSEMHIKWRSIP-UHFFFAOYSA-N,1,,0,0
LQMGVAPMSDGCMH-UHFFFAOYSA-N,1,7.2511206408563655,2,0
FVHLWQUAXIQGNY-UHFFFAOYSA-N,1,,0,0
JRYNLQPPXGHRTN-UHFFFAOYSA-N,1,,0,0
AWFDCTXCTHGORH-HGHGUNKESA-N,1,7.250031916490597,2,0
OFDBZTWNYSKFOY-JTQLQIEISA-N,1,7.250031916490597,1,0
QVZCCZRTVHTBPK-FQEVSTJZSA-N,1,,0,0
AVPWRHUUQUMMJK-MRXNPFEDSA-N,1,,0,0
KGCZEOUXHSFHJT-CQSZACIVSA-N,1,,0,0
MGPVNTUQZHCXQW-UHFFFAOYSA-N,1,7.2500276172853155,2,0
NBGJODUAUISAEF-UHFFFAOYSA-N,1,7.249005062972087,2,0
VBPXZFRIJRBHGV-NEAURRHBSA-N,1,,0,0
JCYQNPLHYOAPCP-UHFFFAOYSA-N,1,,0,0
BXOLXXSMCLYDNG-UHFFFAOYSA-N,1,7.247951552180561,4,0
PCUAVOCFDVWQAA-UHFFFAOYSA-N,1,7.247951552180561,1,0
RZKVFRDPHKJKDU-UHFFFAOYSA-N,1,7.247183568811728,1,0
HXHZPLKJASKRCI-UHFFFAOYSA-N,1,7.245382066868982,4,0
ACOZVIRGPCYPPB-UHFFFAOYSA-N,1,,0,0
ZIGNSANQGXWXBU-LJQANCHMSA-N,1,7.2441251443275085,1,0
NBFZVLQBKCNVGZ-UHFFFAOYSA-N,1,7.2441251443275085,1,0
PPAIEDLGYFCKEB-OYRHEFFESA-N,1,7.2441251443275085,1,0
FTRMVNZQPKCUAS-UHFFFAOYSA-N,1,7.2441251443275085,1,0
ZWISNUUPDBRYSY-UHFFFAOYSA-N,1,7.2441251443275085,1,0
HCHRWGMYPOWUFG-UHFFFAOYSA-N,1,,0,0
VRJXNVWZJIUSSO-UHFFFAOYSA-N,1,7.242328053455809,2,0
HTAKTCONXBKFJI-UHFFFAOYSA-N,1,,0,0
AFECYHQHVIVPNI-UHFFFAOYSA-N,1,7.241534095565994,2,0
WPJVKYVAARSXKN-UHFFFAOYSA-N,1,7.240743030061056,2,0
XZJGINKCKLOPKC-VIFPVBQESA-N,1,7.2400301424456925,1,0
XENOVTACOQTPTE-UHFFFAOYSA-N,1,7.239954835943578,2,0
YTXILLIRPDSLHZ-BEFAXECRSA-N,1,,0,0
CXIWPRAOWYSIRG-UHFFFAOYSA-N,1,,0,0
AIDTVWDAJAVXLC-AATRIKPKSA-N,1,7.239577516576788,1,0
KCGVCOYGVSPQOS-UHFFFAOYSA-N,1,,0,0
GGSIQDWKWRXJBY-UHFFFAOYSA-N,1,,0,0
PVMKVNICRVBAGQ-UHFFFAOYSA-N,1,,0,0
VCYGJFJKSCACCN-UHFFFAOYSA-N,1,,0,0
UCVFOYIRJYVIDW-UHFFFAOYSA-N,1,7.236959654098985,2,0
TWCRFNBRBHKABU-UHFFFAOYSA-N,1,,0,0
NGHDXYJXIZZENU-YONZVVFSSA-N,1,7.236946559700385,1,0
GZQMSNKBMQEZJK-OAHLLOKOSA-N,1,7.236572006437063,1,0
UXGIBVBRPWLFHU-UHFFFAOYSA-N,1,7.236572006437063,1,0
STAISUAHBRKLLH-MEMLXQNLSA-N,1,7.236572006437063,1,0
MKHIWRPHVPOJRQ-UHFFFAOYSA-N,1,7.236572006437063,1,0
MXPOQDYZUGUMLL-UHFFFAOYSA-N,1,7.236572006437063,1,0
PQCUTSKJJPRTSW-UHFFFAOYSA-N,1,,0,0
UWHNOQYXXPSWSH-UHFFFAOYSA-N,1,,0,0
ATMCUVOQKLCNNV-UHFFFAOYSA-N,1,,0,0
WDYXVLOKALEPOS-UHFFFAOYSA-N,1,,0,0
YBUAHTMMKRAXBO-JKIUYZKVSA-N,1,7.234927798897208,1,0
PLYQWXWXIUOYQJ-UHFFFAOYSA-N,1,7.232986946971932,2,0
PCGXWSCASZVBJT-CQSZACIVSA-N,1,7.232844133917819,4,0
LNBMXMKUJUHZSR-UHFFFAOYSA-N,1,,0,0
FEXBUZQQTXAUHH-HCGLCNNCSA-N,1,7.2319541858975835,1,0
ZXWIDAPGUOZUDB-RHSMWYFYSA-N,1,7.230622673923861,1,0
AZDUCQAJTYHBKO-UHFFFAOYSA-N,1,7.230622673923861,1,0
RYXXRKZWJMNUEJ-UHFFFAOYSA-N,1,7.230622673923861,2,0
IHGIMVBWBWKDOW-UHFFFAOYSA-N,1,,0,0
XNKJYDSSCQLJQZ-UQTQIZBZSA-N,1,7.2295161905688925,1,0
OYZKUGKMWYXUJF-UHFFFAOYSA-N,1,7.229147988357855,1,0
MHHLELSXRBTNRD-PYMCNQPYSA-N,1,7.229147988357855,1,0
MHHLELSXRBTNRD-OCCSQVGLSA-N,1,7.229147988357855,1,0
CNSLJGGREUXDPB-GOSISDBHSA-N,1,7.229147988357855,1,0
DHMRDBMKJIHQOM-UHFFFAOYSA-N,1,7.229147988357855,1,0
RSVKEOVPNVXAOI-UHFFFAOYSA-N,1,7.229147988357855,1,0
QAJBLBPQVIYECG-UHFFFAOYSA-N,1,,0,0
AGVJHFPAJUYTNV-UHFFFAOYSA-N,1,,0,0
JIKHUPCDDIJQPL-UHFFFAOYSA-N,1,,0,0
SVCSCOQWJKNMQT-UHFFFAOYSA-N,1,7.228960926832187,2,0
NUYNDLVLQFHYBG-UHFFFAOYSA-N,1,7.228412519118745,1,0
AZTUVZSKZZUSFU-SNAWJCMRSA-N,1,7.22767829327708,1,0
HYERVAPNBCDTON-UHFFFAOYSA-N,1,,0,0
SUJGOAOWFMOBBD-UHFFFAOYSA-N,1,,0,0
CDDVHWKFFCJTOZ-UHFFFAOYSA-N,1,7.274088367704952,1,0
UWPUFUJRTFJLEP-UHFFFAOYSA-N,1,,0,0
WCHWFNCOZFCZSO-UHFFFAOYSA-N,1,7.221848749616356,1,0
PQFHVDFLICEIKC-UHFFFAOYSA-N,1,7.221848749616356,1,0
LCGBVEYGRZPQEM-UYAOXDASSA-N,1,7.221848749616356,1,0
DEYFWGXTPWNADC-LJQANCHMSA-N,1,7.221848749616356,1,0
DUKNIHFTDAXJON-MUIJYRPGSA-N,1,7.221848749616356,1,0
FNWIXECQKCBEDQ-UHFFFAOYSA-N,1,7.221848749616356,1,0
XNRNDZGXNRPGOC-FQEVSTJZSA-N,1,7.221848749616356,2,0
UPEHPUZOPHDONV-NRFANRHFSA-N,1,7.221848749616356,1,0
GLAJHBSVLZCXST-UHFFFAOYSA-N,1,7.221848749616356,1,0
PNMMHGYXIWNCEE-SZPZYZBQSA-N,1,7.221848749616356,1,0
DBXZHGCWVRWCGN-UHFFFAOYSA-N,1,7.221848749616356,1,0
QHVDRXNWAMTCNP-UHFFFAOYSA-N,1,7.221848749616356,1,0
ZYDNGTNCSKSGGI-SNAWJCMRSA-N,1,7.221848749616356,1,0
NHIJPUMRKSHLBI-UHFFFAOYSA-N,1,,0,0
DZLVUHJQAQTQCL-UHFFFAOYSA-N,1,,0,0
MCEZEYQBZANHFL-UHFFFAOYSA-N,1,,0,0
QACDLOLANGWKSE-UHFFFAOYSA-N,1,,0,0
GACKYORUNWZVHC-UHFFFAOYSA-N,1,7.219807538513992,2,0
WPCDISAMCIQSPK-XMMPIXPASA-N,1,,0,0
SRFNDHKXJPAPGT-SNAWJCMRSA-N,1,,0,0
SRZBALGZTDLNCE-XUTJKUGGSA-N,1,7.215810794619039,1,0
JBGZQAPZRJHZNZ-NMWGTECJSA-N,1,7.215382707367125,1,0
FGSCFTOUFZMXKB-UHFFFAOYSA-N,1,7.214670164989233,1,0
XNFZPEDEZVYDIU-UHFFFAOYSA-N,1,7.214670164989233,1,0
BSOSBERUZDSHLQ-UHFFFAOYSA-N,1,7.214670164989233,1,0
ACTVOFFLDWZANE-NSISKUIASA-N,1,7.214670164989233,1,0
LASDMXNHWPCZMK-KDURUIRLSA-N,1,7.214670164989233,1,0
OYCMBKKJJALTGH-UHFFFAOYSA-N,1,7.214670164989233,1,0
PMAVEIHLZIPRQY-UHFFFAOYSA-N,1,,0,0
UPYKABFZBCHNJS-KESTWPANSA-N,1,7.213532523259717,1,0
ACVXRXJQYWHUND-UHFFFAOYSA-N,1,7.212333322299372,2,0
PNZJHNPWNQIJPQ-LJQANCHMSA-N,1,7.211656597399502,2,0
ITNZRVAWAMTRJC-IYARVYRRSA-N,1,7.211478112777527,1,0
OILMBPPIBYTUES-NSCUHMNNSA-N,1,,0,0
SJWQSMJRDZSNPL-HXUWFJFHSA-N,1,7.209996479609511,7,0
FCYQRIODPYABJL-GCJKJVERSA-N,1,,0,0
VJPIIZOPNVNZCV-UHFFFAOYSA-N,1,,0,0
CXVWRWOFYFBNKU-OZBJMMHXSA-N,1,,0,0
MAVKXNFNVZFXTG-UHFFFAOYSA-N,1,,0,0
YSJHXKOMHWRLNV-UHFFFAOYSA-N,1,,0,0
KQBYIQCEQDXZFW-NSCUHMNNSA-N,1,7.209011524911184,5,0
VLBMGXWHOLLSJU-UHFFFAOYSA-N,1,,0,0
AYHUGSDYEPBTFK-UHFFFAOYSA-N,1,7.207608310501746,1,0
JXJXUPSKYPWNKB-UHFFFAOYSA-N,1,7.207608310501746,1,0
PUCXFSMSFDBYFD-UHFFFAOYSA-N,1,7.207608310501746,1,0
NKLZWGMWROXIDH-UHFFFAOYSA-N,1,7.207608310501746,1,0
YEEMKPJFAQAHOW-UHFFFAOYSA-N,1,7.207608310501746,1,0
URRXCOKWLLNWKL-UHFFFAOYSA-N,1,7.207608310501746,1,0
UVQHGCKWFYZHSI-UHFFFAOYSA-N,1,7.207608310501746,1,0
AOESATFDEMWHLJ-HZCBDIJESA-N,1,7.207608310501746,1,0
YJXYZPLPRPNAPZ-HZCBDIJESA-N,1,7.207608310501746,2,0
SMYALUSCZJXWHG-UHFFFAOYSA-N,1,7.207608310501746,1,0
YOODWDNGWLMMGG-UHFFFAOYSA-N,1,7.207608310501746,1,0
FTOJNYBTEQZZPY-UHFFFAOYSA-N,1,,0,0
GRVLMLNWRPYTRK-UHFFFAOYSA-N,1,,0,0
UTQIQWGFEQDQAG-UHFFFAOYSA-N,1,,0,0
IARZWCZJCCXZPI-UHFFFAOYSA-N,1,,0,0
HPCHKTZCFMXPGM-UHFFFAOYSA-N,1,,0,0
JLXHYZQJBYGJHI-UHFFFAOYSA-N,1,,0,0
YSONYEIWWIFWEV-MRXNPFEDSA-N,1,,0,0
RLMADYPUXGWZSL-UHFFFAOYSA-N,1,7.20342566678957,1,0
JEFLKZKNAVDDCN-UHFFFAOYSA-N,1,,0,0
XLWMSPHJQIPEOR-UHFFFAOYSA-N,1,,0,0
ALXBTSBMBMBYHQ-UHFFFAOYSA-N,1,,0,0
FGTPVRPBOOBOKF-UHFFFAOYSA-N,1,,0,0
TZTXMZAJTSHRRT-UHFFFAOYSA-N,1,,0,0
LFQZHAKGDXWDRR-ONEGZZNKSA-N,1,7.201349354554731,1,0
DAUWLWXYAUUDKU-AQYVVDRMSA-N,1,7.201073261422799,1,0
QTXHMWUMSJMZON-KESTWPANSA-N,1,7.201073261422799,1,0
XLIMTGZUFAEKLX-MXVIHJGJSA-N,1,7.200728391650127,1,0
FTSUPYGMFAPCFZ-ZWNOBZJWSA-N,1,6.638272163982407,35,0
ISSSVYKMIIAPTH-YGQOYYDZSA-N,1,7.200659450546418,1,0
MADYDKSIUUGPRY-IFMALSPDSA-N,1,7.200659450546418,1,0
QHYONRIMRKDWFG-UHFFFAOYSA-N,1,7.200659450546418,1,0
HDDXRHHMVMEBSC-OUKQBFOZSA-N,1,7.200659450546418,1,0
SUMKBFVXRDCDIJ-UHFFFAOYSA-N,1,7.200659450546418,1,0
UTUCAVNEOKJWJU-UHFFFAOYSA-N,1,7.200659450546418,3,0
NJGQJPYDIXHGGF-UHFFFAOYSA-N,1,7.200659450546418,1,0
WHCKEFZLQQCXGO-UHFFFAOYSA-N,1,7.200659450546418,1,0
OJWOIBDHQBDTRR-UHFFFAOYSA-N,1,7.200659450546418,1,0
QVTRXUDCQFWWGV-UHFFFAOYSA-N,1,7.449814727441218,2,0
KVEHVMQJUPMJNA-FQEVSTJZSA-N,1,7.200659450546418,3,0
MOXRKUZTWOCHHC-UHFFFAOYSA-N,1,7.200659450546418,1,0
AENWLGXTORARIE-UHFFFAOYSA-N,1,,0,0
GZPZODMRVSFNMX-AWEZNQCLSA-N,1,,0,0
JUDKAYYFYVHANR-GUROOMJWSA-N,1,,0,0
WHOZDXFLKLSAJU-UHFFFAOYSA-N,1,7.200023450429563,2,0
QTZRLOJLVOVPNV-NUNSKJLSSA-N,1,7.199970640755866,1,0
PFQMUGNELAMXCH-NUYADNILSA-N,1,7.199970640755866,1,0
CYBHGHQYVGGXRB-BDYUSTAISA-N,1,7.199970640755866,1,0
XXXUSCSPGNMVOM-UHFFFAOYSA-N,1,7.199970640755866,1,0
QKCWJUZPSFBAKW-UHFFFAOYSA-N,1,7.199970640755866,1,0
UZLFJOXUSYBNKZ-UHFFFAOYSA-N,1,7.199970640755866,1,0
KRDDFKSJWNNSAT-OFNKIYASSA-N,1,7.199970640755866,1,0
XIDSCJTYNIXZGW-NQIIRXRSSA-N,1,7.199970640755866,1,0
GLBUSOXIXYZDKN-UHFFFAOYSA-N,1,7.199970640755866,1,0
RRSUWPYFZSEELD-XMSQKQJNSA-N,1,,0,0
JKWVNBLZWDOXPU-UHFFFAOYSA-N,1,,0,0
DUMBRKXSQQUMRX-UHFFFAOYSA-N,1,7.198596289982645,1,0
IMVQXSCPSNTRQQ-AQYVVDRMSA-N,1,7.197568373569276,1,0
HMSZCGYHVDSIIK-UHFFFAOYSA-N,1,7.195860567664649,1,0
POFLPPAPIQKZSF-RELWKKBWSA-N,1,7.195179321278838,1,0
AWJUFRDAWDELNC-UHFFFAOYSA-N,1,,0,0
AOSAPZYJOHCROI-WMZOPIPTSA-N,1,7.1938200260161125,1,0
IMBDRGLQGCAYLF-HZCBDIJESA-N,1,7.1938200260161125,1,0
RNTITYGCQNKQBU-UHFFFAOYSA-N,1,7.1938200260161125,1,0
TTWJBBZEZQICBI-UHFFFAOYSA-N,1,,0,2
KQKAKONSXJYMCD-UHFFFAOYSA-N,1,7.1938200260161125,1,0
XQESGARESDXCGW-UHFFFAOYSA-N,1,,0,0
HCQHYAXNIILCGJ-UHFFFAOYSA-N,1,,0,0
CZDGXTCLWDUEJD-BUMRKTEESA-O,1,7.192735644723893,1,0
YEUKYYRBGVTVHI-UHFFFAOYSA-N,1,7.191894619805137,2,0
SQHFBAQRSSHFTD-PTGBLXJZSA-N,1,7.1904402853647325,1,0
BWEAUXJVFDVRAU-UHFFFAOYSA-N,1,7.189969213594161,3,0
YRWFDYLZHYEKFL-JTQLQIEISA-N,1,7.189969213594161,1,0
XBMPNPGMBILBPP-UHFFFAOYSA-N,1,,0,0
GJEUOGHJJUBVHW-UHFFFAOYSA-N,1,7.189411859112482,2,0
DCFGDYDTTWPOBM-UHFFFAOYSA-N,1,7.189095719331299,1,0
GQYBHQJQIKLJET-ONEGZZNKSA-N,1,7.188424994129407,1,0
MNUMQOWSJLDQOS-QGZVFWFLSA-N,1,7.18837535480105,4,0
DHFUVVTYPXJZAP-UHFFFAOYSA-N,1,7.18837535480105,2,0
ZFDWAPWETDMDSZ-UHFFFAOYSA-N,1,7.187138045237122,2,0
RQRBGNHBNQYSEI-UHFFFAOYSA-N,1,7.187086643357144,1,0
FKDUMTZHFXGASD-UHFFFAOYSA-N,1,7.187086643357144,1,0
YZSCUEBLGDGOJJ-UHFFFAOYSA-N,1,7.187086643357144,1,0
PMNCKMIDVRPAGM-UHFFFAOYSA-N,1,7.187086643357144,1,0
VSWBBUWHPLHOIX-OBGWFSINSA-N,1,7.185752404268079,1,0
SLDWPVIBJBOKJE-UHFFFAOYSA-N,1,,0,0
FTSARFSCILVQEK-ONEGZZNKSA-N,1,7.183758700008217,1,0
QEKAVSBEJVJNTK-UHFFFAOYSA-N,1,,0,0
DJUWRNXEJLCKJK-UHFFFAOYSA-N,1,7.1832657722102065,2,0
MYMPRPZMYVKHBM-UHFFFAOYSA-N,1,7.182434630440219,1,0
QNDLYMHPSQQTKJ-MRXNPFEDSA-N,1,,0,0
PMXOLMUJYKILQT-AQYVVDRMSA-N,1,7.182368532809485,1,0
HZGOWCHMTFRONC-UHFFFAOYSA-N,1,,0,0
RRNLVYSLHABLSU-UHFFFAOYSA-N,1,7.181774106386045,1,0
UGLFHIKMJJMBMO-UHFFFAOYSA-N,1,,0,0
VMQHOVDFWBZTMR-UHFFFAOYSA-N,1,,0,0
DBHSOMRLOFZXDC-AFARHQOCSA-N,1,7.180587688790675,1,0
KMVWYPYWHLOVLW-UHFFFAOYSA-N,1,7.180505920328159,2,0
CEFKCGBMUZVVLI-UHFFFAOYSA-N,1,7.180456064458131,2,0
FXHLGRYCQSRFHY-MQSINFNDSA-N,1,7.180456064458131,1,0
ZIIYCNPQTIYWFF-OYRHEFFESA-N,1,7.180456064458131,1,0
QJBQEWSNFBPJMQ-UHFFFAOYSA-N,1,7.180456064458131,1,0
IKOXHMZXTCWMQE-UHFFFAOYSA-N,1,7.090228032229065,2,0
KVEHVMQJUPMJNA-HXUWFJFHSA-N,1,7.180456064458131,3,0
WHJLICHULFVCIM-UHFFFAOYSA-N,1,,0,0
FCYQRIODPYABJL-AVRDEDQJSA-N,1,,0,0
FCQJWZQRHJCJSA-UHFFFAOYSA-N,1,7.179858685151659,2,0
KKJIMDAMMQSFSZ-OWOJBTEDSA-N,1,,0,0
MJGBQWPHMBBNAH-SNAWJCMRSA-N,1,7.178486471595226,1,0
JNMQWDIMZMNVJB-UHFFFAOYSA-N,1,,0,0
DXCOQJVYSXJFAX-UHFFFAOYSA-N,1,7.1777807052660805,2,0
PQFHVDFLICEIKC-SFTDATJTSA-N,1,7.175673652434389,2,0
NJDDOYGAHXQMEQ-AWEZNQCLSA-N,1,7.173925197299173,1,0
NDCFZCPGTKKFMD-UHFFFAOYSA-N,1,7.173925197299173,1,0
AFYGMVTVTLNALM-UHFFFAOYSA-N,1,7.173925197299173,1,0
CCHZUMWJDOCSOK-UHFFFAOYSA-N,1,,0,0
RWMHVMBWEZTTSB-UHFFFAOYSA-N,1,,0,0
VHQMQGFUKJJJQZ-UHFFFAOYSA-N,1,,0,0
BMYDNZBCPOEYRY-WMZOPIPTSA-N,1,,0,0
MWXWYXYVNMABPU-UAPYVXQJSA-N,1,,0,0
DYVHHOWPDWNESM-UAPYVXQJSA-N,1,,0,0
OMSAEBUIHWCGKQ-IYARVYRRSA-N,1,7.171662399940995,1,0
AKOUANOAMJNPBZ-GJIFKWMDSA-N,1,7.171275672861208,1,0
XMDWXYNACAUCTC-UHFFFAOYSA-N,1,,0,0
RSTJJQONPRJAIE-UHFFFAOYSA-N,1,7.170517578667782,2,0
GDKJMEMVKXZFAZ-MHFPXFMWSA-N,1,,0,0
ZXXWEZYYAYQNEN-UHFFFAOYSA-N,1,7.169989064063882,1,0
PFYOIMYEJHJBDU-UHFFFAOYSA-N,1,7.169989064063882,1,0
BJLQEYLWUSSEKH-HNNXBMFYSA-N,1,7.169989064063882,1,0
CVXIMYJJWYDMCF-JTQLQIEISA-N,1,7.169989064063882,1,0
MDHWQDYGWGZBFM-UHFFFAOYSA-N,1,,0,0
ZEXVYCCERKFSCL-UHFFFAOYSA-N,1,7.168999060305041,2,0
VEEYYIQQKILMMS-UHFFFAOYSA-N,1,7.168526692833687,2,0
AJKCXWJAJVDPNV-UYAOXDASSA-N,1,7.167491087293763,1,0
MADYDKSIUUGPRY-UNMCSNQZSA-N,1,7.167491087293763,1,0
ZTGGPHRIDWWDQW-UHFFFAOYSA-N,1,7.167491087293763,1,0
VCCRNQWQVWFKOO-UHFFFAOYSA-N,1,7.167491087293763,1,0
QXWNESOGWFJDFR-YOEHRIQHSA-N,1,7.167491087293763,1,0
RHPCETHLGGFAQB-SHZHJNINSA-N,1,7.167491087293763,1,0
JGJKGZVAKNHAAR-QOCHGBHMSA-N,1,7.167491087293763,1,0
LCQHZYPIAQQJES-UHFFFAOYSA-N,1,7.167491087293763,1,0
NTIASQFANBLTMM-UHFFFAOYSA-N,1,7.167491087293763,1,0
HISOESWRZZNGEY-UHFFFAOYSA-N,1,,0,0
WPYVGSUSOOZONM-UHFFFAOYSA-N,1,,0,0
WHNDUGSFHPQVOW-YGXOWLSWSA-N,1,,0,0
HZEVDVGPBUFIAW-UHFFFAOYSA-N,1,,0,0
JTLPQCZWUVHUDG-MEMLXQNLSA-N,1,,0,0
BVXTUFOXINIFQV-UHFFFAOYSA-N,1,,0,0
JILCPBRDAHYZLZ-QGZVFWFLSA-N,1,,0,0
JGJKGZVAKNHAAR-ZBJSNUHESA-N,1,7.164943898279883,1,0
DFRZQKVBIWCZAV-UHFFFAOYSA-N,1,7.164943898279883,1,0
VJUBLIXVVNAHIX-QAQDUYKDSA-N,1,7.163992540874468,1,0
JIURLJSKBKCSMU-UHFFFAOYSA-N,1,,0,0
IPANXDCFQPUSKK-LSNLESRRSA-N,1,7.1618438152478525,1,0
RURTXDUFVIOALE-MRXNPFEDSA-N,1,7.161150909262744,1,0
YZPSCIVWSOSUOO-UHFFFAOYSA-N,1,7.161150909262744,1,0
WDZOSSNSOBKEMP-OYRHEFFESA-N,1,7.161150909262744,1,0
VZKPTHAFKKTYRC-SZPZYZBQSA-N,1,7.161150909262744,1,0
YUNGHULYKDVTOC-JJQUOXMWSA-N,1,7.161150909262744,1,0
LSOSTOVOMJGNDT-UHFFFAOYSA-N,1,7.161150909262744,1,0
