inchikey,validated,pAct_pre,n_pre,n_undated
ZADBRRWPUCQOJX-CAYVGHNUSA-N,1,9.42021640338319,1,0
ZJXKREYYUVQFRN-UZFJHSOTSA-N,1,9.42021640338319,1,0
KIWPQCODGUAEAZ-IBGZPJMESA-N,1,9.41195437047216,2,0
QUXYPYOPGAKDPS-QGEZMCGCSA-N,1,9.4089353929735,1,0
PHEANDAKVLVTIQ-UHFFFAOYSA-N,1,9.4089353929735,1,0
NWGYXBHPLFBXGE-LMIIYESCSA-N,1,9.4089353929735,1,0
WBJKVEOYVSBOSF-NHQLDELESA-N,1,9.406239639581768,4,0
PWPFRWYBVBHLLB-HBTMXKHJSA-N,1,9.404498182966012,2,0
HZJXPJDIXMSFTF-ZCYQVOJMSA-N,1,9.400007822415901,1,0
NMRIUXKIJDWEAY-ZCYQVOJMSA-N,1,9.400007822415901,1,0
KKYGPFJNUCFSFY-UHFFFAOYSA-N,1,9.400007822415901,1,0
HMFVPOKPHBIIOI-XCZPVHLTSA-N,1,9.400007822415901,1,0
SARPBFWIJDNMRR-KFZUGWGMSA-N,1,9.397940008672037,1,0
CWMJXUYOMKBSDT-NSVMSHEGSA-N,1,9.397940008672037,1,0
ZLBVSSWQRYZKCR-UHFFFAOYSA-N,1,9.397940008672037,1,0
YFVPYJYKDRXIGS-MPBGBICISA-N,1,9.397940008672037,1,0
JNFUTZSQRSWFOX-UHFFFAOYSA-N,1,9.397940008672037,1,0
AYAQLUKQULPJEX-UHFFFAOYSA-N,1,9.397940008672037,1,0
VNEJEACQXCJUFD-QOLIVUAPSA-N,1,9.397940008672037,1,0
JHDXXNTYBOADFV-VZPUWSDOSA-N,1,9.397940008672037,1,0
ZOPRZQRKBZNHLP-XMDBHEJHSA-N,1,9.397940008672037,1,0
BNZXSKJMIPTBKX-FRIZENJKSA-N,1,9.397940008672037,1,0
LISRBXCIODAVII-XORNHQRDSA-N,1,9.397940008672037,1,0
JKJDVBSGBXQCLI-AZOXIEDXSA-N,1,9.397940008672037,1,0
PRVMNKWTNJEKFJ-XHRKEWCOSA-N,1,9.397940008672037,1,0
IKROAVAVBXVDKX-HOZJOUCCSA-N,1,9.397940008672037,1,0
FLJZRDCJNZDTST-XIJQPKCWSA-N,1,9.387345359137068,4,0
KOHCJNXQELPZKP-WMZOPIPTSA-N,1,9.387216143280265,1,0
JUCZGNXHCDAERA-RDPGKOORSA-N,1,9.387216143280265,1,0
JTRGNZGZWJSRSX-NCEZUQNJSA-N,1,9.387216143280265,1,0
BTNXYNMBBUYZIK-UOKFIYJESA-N,1,9.387216143280265,1,0
QGMYHJMVUGGQNO-BMIMXMDRSA-N,1,9.384775539310862,4,0
TYZXLZNJKGHJKW-UHFFFAOYSA-N,1,9.3767507096021,1,0
VCYXADWZHUWUAD-OAQYLSRUSA-N,1,9.3767507096021,1,0
QOPIOMWNHRCPAA-RPBOFIJWSA-N,1,9.3767507096021,3,0
GYEWGSQAACBKPX-UHFFFAOYSA-N,1,9.3767507096021,1,0
MINXROHIKJGKPW-LJQANCHMSA-N,1,9.369979148886591,1,0
HIICGKDBMNCMRY-KGHROGAJSA-N,1,9.369964306007462,2,0
QTKOZNOELLHMIX-JJEANDOOSA-N,1,9.369964306007462,2,0
DSTYJOGFMWNGFG-RUZDIDTESA-N,1,9.366531544420413,1,0
IEMQDTNVDLFVMI-QGZVFWFLSA-N,1,9.366531544420413,1,0
YDFGWCGWYBPBRC-IFZYUDKTSA-N,1,9.366531544420413,1,0
GLMYRENDOZHTSS-SMHULIPUSA-N,1,9.366531544420413,1,0
XPVWAIADFDEAFW-NUYCEAJWSA-N,1,9.366531544420413,1,0
XGGTZCKQRWXCHW-DSSGHVNRSA-N,1,9.36001575195841,1,0
ACHIPRVQHDLTIJ-NUCBDOEESA-N,1,9.356547323513812,1,0
MHQFKUKAMZLTID-UHFFFAOYSA-N,1,9.356547323513812,1,0
XBFMATCYYBERSR-UHFFFAOYSA-N,1,9.356547323513812,1,0
MIPMPJNHZAYWQS-PUYQSQJYSA-N,1,9.356547323513812,1,0
BJBXILVBLCBQQY-FTJBHMTQSA-N,1,9.353871964321762,2,0
UUPAVGLFLYUYFK-PPMPQVTDSA-N,1,9.350028549988616,2,0
LDXQLWNPGRANTO-GOSISDBHSA-N,1,9.346787486224656,3,0
YNAOGLNBSDJIAP-SAYLLPIZSA-N,1,9.33889035263304,2,0
YYHNIYGFZBZAMA-FPOVZHCZSA-N,1,9.337242168318426,1,0
KAVQUKCTJVLFSB-VWLOTQADSA-N,1,9.327902142064282,1,0
QTTMGUACDYUDCN-PUCZYUMASA-N,1,9.327902142064282,1,0
MTTXEONPPSHVNT-CDYHHZRJSA-N,1,,0,0
PMULXNMITWTMFV-AREMUKBSSA-N,1,9.318758762624412,1,0
WCNNBKIYWOWYQW-OKBFXJRSSA-N,1,9.318758762624412,1,0
CFYBVDVOACRIMX-BKHKPIFNSA-N,1,9.318758762624412,1,0
PFUQNLIPHWCBSH-HYWAIOAGSA-N,1,9.318758762624412,1,0
PXZTVHCMFSPYCK-UHFFFAOYSA-N,1,9.315392071294928,2,0
FZWPLYNQCHPQID-XEJADHSNSA-N,1,9.311802778981367,2,0
VJDZXBJDHROWMS-HFFMGJCWSA-N,1,9.309803919971486,1,0
SXNSKNFVWYYWIC-PUYQSQJYSA-N,1,9.309803919971486,1,0
RLYXXIQMNMOLJZ-DEOSSOPVSA-N,1,9.301029995663981,3,0
DTQNEFOKTXXQKV-HKUYNNGSSA-N,1,9.301029995663981,23,0
UBTBHLFGNMLMCX-GPJZNVRBSA-N,1,9.301029995663981,1,0
ATMHFQDWDFHUDF-TXLWKQMCSA-N,1,9.301029995663981,2,0
XWPPLQPKHYHHLH-UHFFFAOYSA-N,1,9.301029995663981,1,0
GTFKLIDYRPSITH-ZSJGZSGZSA-N,1,9.301029995663981,1,0
ZOWPPIOEPFAGCI-RUEZRPTRSA-N,1,9.301029995663981,1,0
LKIRBVMNNGVMKU-CONSDPRKSA-N,1,9.301029995663981,1,0
WZOWWAMXPMFHTB-ICACTRECSA-N,1,8.79843973941209,2,0
LLSCCRZEAHDGPJ-BFUOFWGJSA-N,1,9.301029995663981,1,0
MVXMOYOFQUJRHY-HYNLRSATSA-N,1,9.301029995663981,1,0
ZKOGSLKSILTRTB-QEAPWSMKSA-N,1,9.301029995663981,1,0
OHDQKQGDHONPAR-XMDBHEJHSA-N,1,9.301029995663981,1,0
BHOBTAHATOPTPK-QDAZHVTCSA-N,1,9.301029995663981,1,0
LSOARWGXYKVEEQ-ZFUCPZCZSA-N,1,9.301029995663981,1,0
IWCIFSUKOATETE-AZOXIEDXSA-N,1,9.301029995663981,1,0
UOYMONBFUXQTMB-ZXNYFWILSA-N,1,9.301029995663981,1,0
RJNBLSFDQIUPTN-RTOHIFTRSA-N,1,9.299990182467422,2,0
KYZSAIKOCXDHKT-ICSRJNTNSA-N,1,9.299988937677888,1,0
DZDZTLWCMKUMLO-REWPJTCUSA-N,1,9.299988937677888,1,0
VFMALDMKHOEVIT-UHFFFAOYSA-N,1,9.299988937677888,1,0
IUTJVYXENVBOEH-UHFFFAOYSA-N,1,9.299988937677888,1,0
DFLDMBIKJAVZHG-UHFFFAOYSA-N,1,9.299988937677888,1,0
ZACBWFRYQAOOQO-HXUWFJFHSA-N,1,9.299988937677888,1,0
CJTUMEIDUUCTSL-PMACEKPBSA-N,1,9.292429823902063,1,0
HBAPMWYWEYPKLS-UNMCSNQZSA-N,1,9.28785653403855,2,0
KUABBMFFSKTSBO-IOTOJMDBSA-N,1,9.2839966563652,1,0
MBVUREUDPHNAAP-WVUHNOGNSA-N,1,9.2827155479829,2,0
SJBVKVDGVANGJA-DOACRVLCSA-N,1,9.27642098432889,6,0
MWKJCJFYJWIFLL-JOCHJYFZSA-N,1,9.275724130399212,3,0
ZAYFPTBDAVMYMR-UHFFFAOYSA-N,1,9.275724130399212,1,0
DAARLFWXUXISRO-GBLZOACLSA-N,1,9.275724130399212,1,0
AOFHRGLJDIIBPP-SAYLLPIZSA-N,1,9.270303756120384,2,0
SBBYBXSFWOLDDG-VBKZILBWSA-N,1,9.270025714300445,1,0
UQLFYLGMIUQTMF-UHFFFAOYSA-N,1,9.259637310505756,1,0
JXUBKJLKDMQAKS-XGXIMLBESA-N,1,9.259637310505756,1,0
QTKOZNOELLHMIX-ARJQTIKYSA-N,1,9.257139286759209,2,0
SPKXPZZAVXNHLY-WHAKPXNHSA-N,1,9.2518119729938,1,0
BGXQNEJEOAGRKU-FPOVZHCZSA-N,1,9.2518119729938,1,0
XCIBJHSJYXLJBA-XCGNWRKASA-N,1,9.2518119729938,1,0
QTKOZNOELLHMIX-QCCCCPFFSA-N,1,9.246072064152084,2,0
YMHCJHSBHKJKCC-NDEPHWFRSA-N,1,9.236572006437063,1,0
HCNNJLLLMSVTFH-UHFFFAOYSA-N,1,9.236572006437063,1,0
DCBQKYSGEJCDPL-YADHBBJMSA-N,1,9.236572006437063,1,0
LQPLOBIHGCTPJW-HBUDHLSFSA-N,1,9.236572006437063,1,0
LRJYGHMKTIYPPQ-OMKJIRLASA-N,1,9.232986946971932,2,0
KYBKBJIPIVZNKG-SAYLLPIZSA-N,1,9.231090452463363,2,0
IYBKCWABKHOZDN-XORNHQRDSA-N,1,9.229147988357855,1,0
CKTOCNIMPWRZSV-UHFFFAOYSA-N,1,,0,0
LJZXJLKOOIOLLK-VWLOTQADSA-N,1,9.221848749616356,1,0
HRLYOOMQPVBDAN-UHFFFAOYSA-N,1,9.221848749616356,2,0
NKOVHEUFZWUOGZ-UHFFFAOYSA-N,1,9.221848749616356,1,0
IHIXHRXOBUMHTB-ZONNCAFXSA-N,1,9.221848749616356,1,0
CBWGJMUZXSIZFG-CIRMSXBNSA-N,1,9.221848749616356,2,0
OPGIRYHKVMNCBN-RUEZRPTRSA-N,1,9.221848749616356,1,0
ROETYKQAPNITRN-GAOIYXDDSA-N,1,9.221848749616356,1,0
WBTKINCCINTBEY-KFZUGWGMSA-N,1,9.221848749616356,1,0
BSFVUCOLFARLEH-UHFFFAOYSA-N,1,9.221848749616356,1,0
HGPMXNZOBKZRFR-KZULUSFZSA-N,1,9.221848749616356,2,0
ZSJXCCAWETXSOR-HFQBRLDPSA-N,1,9.221848749616356,1,0
HYZLLOJCJGJTLA-AMKSYCFISA-N,1,9.221848749616356,1,0
JPQLYXMJKNOOIS-UNMCSNQZSA-N,1,9.221848749616356,2,0
SFOWLACMCFEDLL-BFUOFWGJSA-N,1,9.221848749616356,1,0
RALVNYPLJQSMAN-ORPRQENYSA-N,1,9.221848749616356,1,0
WLOMELCAKGDPJO-BXBRYHBFSA-N,1,9.221848749616356,2,0
PIHZJNQJQFTRFE-RTWAWAEBSA-N,1,9.221848749616356,1,0
ZJEJBRMLBWRVFN-DEOSSOPVSA-N,1,9.22090981113951,2,0
LWOMHJBSXPGKKS-REAJPLCASA-N,1,9.214670164989233,1,0
QKMNCMIKEOYLQG-UHFFFAOYSA-N,1,9.214670164989233,1,0
CJTUMEIDUUCTSL-VQTJNVASSA-N,1,9.214670164989233,1,0
FIBILZWMDFTWPK-UHFFFAOYSA-N,1,9.214670164989233,1,0
VRAGPHDTXRPMRS-MBIHMLSFSA-N,1,9.214087375479586,2,0
FIBILZWMDFTWPK-ICSRJNTNSA-N,1,9.20999647960951,1,0
XTFAKGWSYAGHSC-HFFMGJCWSA-N,1,9.207608310501746,1,0
SCQDFAONTBDEIU-OXHCMLJQSA-N,1,9.207608310501746,1,0
LKUBJXGOOGUQGP-MDYYLFQXSA-N,1,9.200659450546418,2,0
GKEUZANIGWBYHK-FPOVZHCZSA-N,1,9.200659450546418,1,0
NMSPALGCNSEFGV-VUVCYMEASA-N,1,9.200659450546418,1,0
HMCACXWESDLLOQ-APKLWFBNSA-N,1,9.199970640755865,1,0
FVLSQIULWKLDJE-UHFFFAOYSA-N,1,9.199970640755865,1,0
POVNTWJCRHSIPG-UHFFFAOYSA-N,1,9.199970640755865,1,0
KTXKMQHPDFFNCC-UHFFFAOYSA-N,1,9.199970640755865,1,0
CNWUKDYFDDUVSI-DPMMWBKBSA-N,1,9.193820026016112,1,0
DEVSGOOMIYSMNC-CUHUQNRHSA-N,1,9.18996921359416,1,0
VCENFKCGBAWAEQ-FTJBHMTQSA-N,1,9.18837535480105,2,0
RVPQJRAPQSRRCJ-RUZDIDTESA-N,1,9.187086643357144,1,0
QZHOKWHGBRFWKM-UHFFFAOYSA-N,1,9.187086643357144,1,0
AHLGRBHVXQDOCE-WDIKFCQJSA-N,1,9.18045606445813,1,0
FIVSJYGQAIEMOC-ZGNKEGEESA-N,1,9.18045606445813,1,0
FLNYLINBEZROPL-NSOVKSMOSA-N,1,9.175222564261006,36,0
MWKJCJFYJWIFLL-UHFFFAOYSA-N,1,9.173152602342459,4,0
YWTNGZUIJQQAKN-UHFFFAOYSA-N,1,9.167491087293763,3,0
RUTKNWZWCDYBRI-NUYCEAJWSA-N,1,9.167491087293763,1,0
PRGSOEXCXSTEHC-RPWUZVMVSA-N,1,9.167491087293763,1,0
YQWFRRKEAFMCAV-XWRIVVANSA-N,1,9.161150909262744,1,0
MBVUREUDPHNAAP-PJFNBIFCSA-N,1,9.158026434624244,2,0
MUDKXWPCSGTKHJ-QHCPKHFHSA-N,1,9.154901959985743,1,0
WFHGBOZGDUEWEJ-ASVWIKLXSA-N,1,9.154901959985743,1,0
OXQZXDGLSIMETJ-WNJJXGMVSA-N,1,9.154901959985743,1,0
GZXLERCNTYZOGB-ALHJQXIUSA-N,1,9.154901959985743,1,0
NNQQINUYFDRYPI-SXOMAYOGSA-N,1,9.154901959985743,3,0
DHWCQNWUMKKLBS-OYRKZILTSA-N,1,9.154901959985743,1,0
SGBDUEZXJHDZIY-BIXQXLNPSA-N,1,9.154901959985743,1,0
CTPXPFZFOWJXMU-GGFUHWEBSA-N,1,9.154901959985743,1,0
KYEAUAKSYSOFSP-FDEZRRJOSA-N,1,9.154901959985743,1,0
SARPBFWIJDNMRR-HXPUERGNSA-N,1,9.154901959985743,1,0
XUGHCVWAIHDURA-KADXFBGESA-N,1,9.154901959985743,1,0
VPHQIMPPLLEIBS-KYJUHHDHSA-N,1,9.154901959985743,1,0
VKBUMNWFBCDRMF-CONSDPRKSA-N,1,9.154901959985743,1,0
NYRRFZUUPVZXQG-BGOLNKOXSA-N,1,9.154901959985743,1,0
QWTXWQVVUIMNOD-UHFFFAOYSA-N,1,9.154901959985743,1,0
HDUXCTJRNTXGBA-AMKSYCFISA-N,1,9.154901959985743,1,0
DMNJGAVZKDLBNT-LRDNONRASA-N,1,9.154901959985743,1,0
SNZRUAABGYAKBS-CTCAENTCSA-N,1,9.154901959985743,1,0
JCKNROOTXBQYOS-YXHYVMOGSA-N,1,9.14999104615402,2,0
ATLZVWRXMUZKNV-KMWMRXANSA-N,1,9.1419983281826,2,0
UXFBKFVCMJNQEJ-AFMDSPMNSA-N,1,9.136677139879545,1,0
ZKIZURCLUZYGRH-RTWAWAEBSA-N,1,9.130768280269024,1,0
LWENKLDZCHEYBQ-UHFFFAOYSA-N,1,9.1259059864969,2,0
SRMLNALOYZEEDP-VDCGLRQOSA-N,1,9.1249387366083,1,0
YLAVOXZWKHCONB-UHFFFAOYSA-N,1,9.1249387366083,1,0
FLNYCRJBCNNHRH-OIYLJQICSA-N,1,9.122062572163754,4,0
ATMHFQDWDFHUDF-MDZDMXLPSA-N,1,9.119186407719209,1,0
NCIJYXAVSLQJTO-MDYYLFQXSA-N,1,9.113509274827518,3,0
YVFFAQCPRASOKD-SNRMKQJTSA-N,1,9.113509274827518,1,0
NWZTURJOOOFKAS-KHIBUBOWSA-N,1,9.113509274827518,1,0
UNHFQZJOHPNDJG-UHFFFAOYSA-N,1,9.10790539730952,1,0
ABOQXCXLCHOJSM-UHFFFAOYSA-N,1,9.10790539730952,1,0
HGZMZNGGJOZVFE-UHFFFAOYSA-N,1,9.10790539730952,1,0
VXQHNGNZVKSUJZ-JJQQXIGVSA-N,1,9.105209643917787,2,0
VPVCVDNSGSGCQY-UHFFFAOYSA-N,1,9.102372908709558,1,0
AWTRYVNHQRRXBP-RPWUZVMVSA-N,1,9.102372908709558,1,0
NLHMBBKPLFEDFA-UHFFFAOYSA-N,1,9.100329725273209,2,0
BLRGEKISNDSGSY-XIDPYBFFSA-N,1,9.100047617190521,2,0
VTJHFHDXRREQSB-HKUYNNGSSA-N,1,9.100015437450608,1,0
ANZFXGLNFJTREE-DHLKQENFSA-N,1,9.100015437450608,1,0
IEOZIHFWECPTLH-FPOVZHCZSA-N,1,9.100015437450608,1,0
QRWUPVKNUBTJJH-ICSRJNTNSA-N,1,9.098462725229332,2,0
HLSABUHKBONAJY-FDEZRRJOSA-N,1,9.096910013008056,1,0
VWROPOCOVOHGMQ-KPITYXSVSA-N,1,9.096910013008056,1,0
APJZDXPRSIKPNZ-KGHBKMJJSA-N,1,9.096910013008056,1,0
CUZLMXOITHIQRF-UHFFFAOYSA-N,1,9.096910013008056,1,0
KSZGGGOZKNJLSY-RBUJZUCOSA-N,1,9.096910013008056,1,0
IWAUTRZUTAWFDX-BERJDBMDSA-N,1,9.096910013008056,1,0
UREZEIFIEYLVGN-WMZOPIPTSA-N,1,9.096910013008056,1,0
WTIFLSBUCKSHBX-KYJUHHDHSA-N,1,9.096910013008056,1,0
VYFUZMHFBWISLK-GOSISDBHSA-N,1,9.096910013008056,1,0
KSHDGXNWPURXHX-HSZRJFAPSA-N,1,9.096910013008056,1,0
IKQYEUCFUOVMGM-ZUOKHONESA-N,1,9.096910013008056,1,0
ANNTYLPRTLHHJC-OEVJMKQVSA-N,1,9.096910013008056,1,0
WWHRMAVHLKUIEG-BIYSMUELSA-N,1,9.096910013008056,2,0
UCXXGXCXFDKLAY-UHFFFAOYSA-N,1,9.09151498112135,1,0
FLLDRPOJCLGUHA-KHUIQGCPSA-N,1,9.09151498112135,1,0
YFDUGDUXNFIIKK-UHFFFAOYSA-N,1,9.09151498112135,1,0
DSTYJOGFMWNGFG-UHFFFAOYSA-N,1,9.086186147616283,1,0
ATUPAULHDXBCOY-QYZOEREBSA-N,1,9.080921907623926,1,0
BHCJHYIMNHXLOM-JZJAWGSMSA-N,1,9.079981083971084,1,0
JYKUBOMZRYPVJA-BIYSMUELSA-N,1,9.076831443935097,2,0
ZSTXQOIXRLPQDS-QTKGOVLGSA-N,1,9.076213670428944,2,0
FZULZSYKENFFSE-RTWAWAEBSA-N,1,9.075720713938118,1,0
PDQQOEIEIIKGPR-PKTZIBPZSA-N,1,9.071333751784366,2,0
RCPUBYXKXCXVPB-QPTNECHASA-N,1,9.070581074285707,1,0
JWRJCBGNBMANEE-UHFFFAOYSA-N,1,9.070581074285707,1,0
ACTGOTBFGXZMMT-GHRAFVERSA-N,1,9.070581074285707,1,0
HVVQYXZAJOSRJZ-FNFCYJGBSA-N,1,,0,0
CYDMWSSMUBQXRD-IBGZPJMESA-N,1,9.065501548756432,1,0
GIHKGZFPSSNFJQ-JISGFXAGSA-N,1,9.05816928242319,2,0
QOOXCQFWUYVSGU-RPBOFIJWSA-N,1,9.056754637413759,4,0
IKLSMBSHBLSZOC-UHFFFAOYSA-N,1,9.05551732784983,1,0
XHGMEVWRFZNUOK-KYJUHHDHSA-N,1,9.05551732784983,1,0
WKRDVSIKEVMSAS-FBUPISGDSA-N,1,9.05551732784983,1,0
TWBCIHKYFTWYCV-KVJHGWDUSA-N,1,9.05551732784983,1,0
NRENMILFPDPNFE-UHFFFAOYSA-N,1,9.050609993355087,2,0
CUFZTGAKJQIXIH-WZFBRQLOSA-N,1,9.050609993355087,1,0
ZLUBYOYFKPXERH-QYZOEREBSA-N,1,9.050609993355087,1,0
JIWGLAUBRTXBNX-XKKPCFNCSA-N,1,9.049972455324001,2,0
NVAXHPXABHECLZ-RHJPCWOWSA-N,1,9.049972455324001,2,0
ADNPLDHMAVUMIW-CUZNLEPHSA-N,1,9.045757490560675,15,0
MATVJRKEQYJUEB-UHFFFAOYSA-N,1,9.045757490560675,1,0
MUQJKGMXKAWCJF-WJOKGBTCSA-N,1,9.045757490560675,1,0
VNPVPFKEORALML-KPITYXSVSA-N,1,9.045757490560675,1,0
HIAJKTDCGCVKRZ-PNFNHJRFSA-N,1,9.045757490560675,1,0
NBJOVNZRQQUMDG-GANGTWLCSA-N,1,9.045757490560675,1,0
LMJTUYSCJIQXFP-KTPANICASA-N,1,9.045757490560675,1,0
PCROSQUDZNGXBN-UHFFFAOYSA-N,1,9.045757490560675,1,0
HDCFCWFTSFQKMC-WHIIXXIBSA-N,1,9.045757490560675,1,0
KDMRETSUDYJFOO-QUCQDJGISA-N,1,9.045757490560675,1,0
GXIYYBXZKMHKPE-ICSRJNTNSA-N,1,9.045757490560675,1,0
WBJOWPKXMMRTNL-MOPGFXCFSA-N,1,9.045757490560675,1,0
NBVJDXUVAJKVDC-FCHUYYIVSA-N,1,9.040958607678906,1,0
LJKDZSJYYRZNMT-VABNTSDVSA-N,1,9.040005161671584,1,0
FBKJGIFXXNABPC-UHFFFAOYSA-N,1,9.036212172654444,1,0
LJKDZSJYYRZNMT-ICQJPXRGSA-N,1,9.036212172654444,1,0
ZCVDEBWDINFSGJ-MUUNZHRXSA-N,1,9.035290537142853,2,0
QOJWQWHTTQNBIU-JONXPCGESA-N,1,9.033256356075647,2,0
HVRBWBAGGZQXPZ-FQQGMQMYSA-N,1,9.029978734171634,1,0
FBMOXTLEBXXOOH-GNVOIQCSSA-N,1,9.02726570743409,2,0
TZYZTHMDYAPLNE-UHFFFAOYSA-N,1,9.0268721464003,1,0
ZTMDGDHDXPIEIO-VXKWHMMOSA-N,1,9.022878745280337,2,0
WAXQNWCZJDTGBU-UHFFFAOYSA-N,1,9.022276394711152,2,0
DQBXATGXVPKBRP-BGVKPSKSSA-N,1,9.022276394711152,1,0
GZAMCYJCPQMIHJ-UHFFFAOYSA-N,1,9.021136511563704,6,0
YERXIJJJNBAPNJ-JCOAXYOVSA-N,1,9.017728766960431,1,0
GGQKWWASEAXXOF-UHFFFAOYSA-N,1,9.013228265733755,1,0
QOPIOMWNHRCPAA-LOSJGSFVSA-N,1,9.013228265733755,1,0
JIYMZYDKZMRNFP-RUZDIDTESA-N,1,9.008773924307505,1,0
FAIPAHUUUZBARZ-UHFFFAOYSA-N,1,9.008773924307505,1,0
OBEGDBPDOHMKKI-UHFFFAOYSA-N,1,,0,0
PUZPEGOFQQRVMW-FPOVZHCZSA-N,1,9.006614132866877,2,0
WCJDWNUHDMSTQS-QEHHYHKYSA-N,1,,0,0
MITDQFYCYRHNBC-DEOSSOPVSA-N,1,9.0,3,0
LFHWHZNDQKZPOH-CZQLGGELSA-N,1,9.0,1,0
FCDRFVCGMLUYPG-ROUUACIJSA-N,1,9.0,9,0
HWXJZYJEUPUUCM-UHFFFAOYSA-N,1,9.0,1,0
XMAPNFVXGZVZLY-UHFFFAOYSA-N,1,9.0,2,0
GBKKWZGWXVLYRP-UHFFFAOYSA-N,1,9.0,3,0
MHEWDXHLJDJQCZ-LJAQVGFWSA-N,1,9.0,1,0
MERHBTZUAONODB-MHZLTWQESA-N,1,9.0,2,0
SDAQMMFVBYMJDD-UHFFFAOYSA-N,1,9.0,3,0
WEDUTVAKPIVEEC-OMNSAQKUSA-N,1,9.0,1,0
LYOBOZHSPINFAT-XKMRCYARSA-N,1,9.0,1,0
FRVGAQVTZNXIME-VEBIXGAZSA-N,1,9.0,1,0
CGWJCDGSTFDBEP-KFZUGWGMSA-N,1,9.0,1,0
VMUJISIYYNPJBE-RDBHFRHXSA-N,1,9.0,1,0
UOBYZCNFWMDVTC-ACHIHNKUSA-N,1,9.0,1,0
FNWYNXVBSUEUGT-VXKWHMMOSA-N,1,9.0,2,0
WYRPCOFFVKVQGR-HKUYNNGSSA-N,1,9.0,1,0
SDTLZBKGRGUYBM-UHFFFAOYSA-N,1,9.0,1,0
AZDSYYOXSFTNRY-HSZRJFAPSA-N,1,9.0,1,0
SDAQMMFVBYMJDD-IBGZPJMESA-N,1,9.0,1,0
HUERSZSCUMQRFY-UHFFFAOYSA-N,1,9.0,1,0
GUIGWNGIQKNZBN-HHHXNRCGSA-N,1,9.0,1,0
BAFNRJAFKSSKNK-UHFFFAOYSA-N,1,9.0,1,0
ZGNPLCMMVKCTHM-UHFFFAOYSA-N,1,9.0,1,0
YYYWTXUDIDHHTH-UHFFFAOYSA-N,1,9.0,1,0
OHDQKQGDHONPAR-IFZYUDKTSA-N,1,9.0,1,0
GLMYRENDOZHTSS-GBLZOACLSA-N,1,9.0,1,0
DYBBAWOUQNTPAE-RBYNONRVSA-N,1,9.0,1,0
XDFFVHQCALIXPH-FQEVSTJZSA-N,1,9.0,1,0
QHYUCFPCBINQBH-UHFFFAOYSA-N,1,9.0,1,0
VBHDCLIXKVHTRP-UHFFFAOYSA-N,1,9.0,1,0
SKSVLYVQUOGPSM-OLBHHIGCSA-N,1,,0,0
ILSQIFBVDDXMLY-UHFFFAOYSA-N,1,,0,0
IVIQHHCTWSXXCT-WENCNXQZSA-N,1,8.978810700930062,3,0
HTSQNJFEFBCXIY-JJQQXIGVSA-N,1,8.988785814407256,2,0
NWFGQNMZQBTILZ-GQWLDOHISA-N,1,8.987162775294827,1,0
QXNYEDXGJIDWMZ-CNTXRXOVSA-N,1,8.980292940411932,2,0
QPVQOFFGRFOSLP-HLKRZZCRSA-N,1,8.979303657420887,2,0
WOOZAKIVTNHHQU-SAYLLPIZSA-N,1,8.972693472721556,2,0
PNGVIQNFVXLGMA-IZPDVVDKSA-N,1,8.968709007885918,2,0
YHCHWIBLFNSJRN-ANFQMTPCSA-N,1,8.958607314841775,1,0
UFBNSKYNZDUWSN-RZGVDQIZSA-N,1,8.958607314841775,1,0
RHLFRQYCXXEYMH-UHFFFAOYSA-N,1,8.958607314841775,1,0
YHNFCOYWNUQUGQ-UHFFFAOYSA-N,1,8.958607314841775,1,0
BEMWOCKAHZVMIH-YCTXJJCUSA-N,1,8.958607314841775,1,0
ZCVDEBWDINFSGJ-UHFFFAOYSA-N,1,8.958607314841775,1,0
MXKYFPVNDOVSAQ-CONSDPRKSA-N,1,8.958607314841775,1,0
VOZZRRBZOWESIH-CONSDPRKSA-N,1,8.958607314841775,1,0
VHEFUYSBNMMOGV-UHFFFAOYSA-N,1,8.958607314841775,1,0
GFOCXNQTHDSCRO-RBUKOAKNSA-N,1,8.958607314841775,1,0
AILRYHWCZLVQIS-KQXZHLRISA-N,1,8.958607314841775,1,0
MHCBCPKFIVQLDP-UHFFFAOYSA-N,1,8.958607314841775,1,0
UCWYYDBINVOBHN-URVUXULASA-N,1,8.958607314841775,1,0
HVUWPNYSILBPFH-PKTZIBPZSA-N,1,8.958607314841775,1,0
HLBVBGPVIQZGOD-UHFFFAOYSA-N,1,8.958607314841775,3,0
JHGJAAPNOIHGDJ-XGUPMAOUSA-N,1,,0,0
RHLFRQYCXXEYMH-JSRBVGTNSA-N,1,,0,0
HZMLMXFDGHXQOO-CYLPJFJESA-N,1,8.955896505932731,2,0
FIYPEZLIXJZQOT-HBFSDRIKSA-N,1,8.954166521202158,2,0
NFUWMFTULXHEKZ-UHFFFAOYSA-N,1,8.950781977329818,1,0
XEGOLLHFEQVDHJ-SEPYTNNBSA-N,1,8.94692155651658,1,0
UJOXEFFCEGXDCC-JJQQXIGVSA-N,1,8.945210726547806,2,0
YWZQUYZSHQQYRQ-UHFFFAOYSA-N,1,8.939302159646388,1,0
RLZAHUJYUFOJFC-UHFFFAOYSA-N,1,8.928117992693874,1,0
HZLKQILBSBUCFK-BWQCZWHASA-N,1,8.920818753952375,1,0
XJKLZGZNEXZJFI-UHFFFAOYSA-N,1,8.920818753952375,1,0
